cost,distance,dropoff_latitude,dropoff_longitude,passengers,pickup_latitude,pickup_longitude,store_forward,vendor,pickup_weekday,pickup_month,pickup_monthday,pickup_hour,pickup_minute,pickup_second,dropoff_weekday,dropoff_month,dropoff_monthday,dropoff_hour,dropoff_minute,dropoff_second
4.5,0.8,40.77765656,-73.97912598,1,40.78769302,-73.97138977,0,1,5,1,2,12,13,56,5,1,2,12,16,39
23,6.9,40.81267929,-73.94099426,1,40.74617386,-73.98392487,0,1,6,1,3,17,23,14,6,1,3,17,44,2
17.5,4.87,40.75207138,-73.89250946,1,40.75871658,-73.96392822,0,2,5,1,16,1,52,56,5,1,16,2,12,19
10,1.93,40.74528885,-73.97680664,1,40.76797104,-73.96613312,0,2,2,1,20,18,42,32,2,1,20,18,54,55
28,6.2,40.68907928,-73.9680481,5,40.75107956,-73.99411011,0,2,4,1,22,18,42,11,4,1,22,19,23,56
4,0.38,40.77810669,-73.95000458,1,40.77930069,-73.95069122,0,2,3,1,14,13,11,30,3,1,14,13,14,12
9.5,1.9,40.75887299,-73.96629333,1,40.74023819,-73.98651886,0,1,4,1,8,20,47,38,4,1,8,20,58,46
11,1.7,40.75557327,-73.9729538,1,40.7513504,-73.9942627,0,1,1,1,5,15,0,26,1,1,5,15,15,4
12.5,2.5,40.77256012,-73.98236847,1,40.78514099,-73.95376587,0,1,2,1,13,17,54,36,2,1,13,18,10,41
12,2.64,40.78003311,-73.95304108,1,40.7761116,-73.97610474,0,2,4,1,1,0,15,51,4,1,1,0,29,59
11.5,2.45,40.77376175,-73.98241425,1,40.78799057,-73.9552002,0,2,0,1,4,17,33,35,0,1,4,17,49,2
12.5,2.16,40.78009033,-73.96125031,1,40.77510834,-73.98786926,0,2,2,1,27,8,50,27,2,1,27,9,8,15
6,1,40.74053192,-73.9981842,2,40.72912216,-74.00099182,0,1,4,1,8,1,42,6,4,1,8,1,47,42
8,1.7,40.721138,-74.00453949,1,40.74389267,-73.99586487,0,1,5,1,9,12,55,44,5,1,9,13,3,5
15,4.24,40.80699158,-73.95344543,2,40.76264191,-73.96296692,0,2,3,1,28,22,54,1,3,1,28,23,8,58
15,2.7,40.72610855,-74.00144196,1,40.70885468,-73.95886993,0,1,2,1,13,17,15,38,2,1,13,17,36,18
4,0.42,40.76215744,-73.98332977,5,40.76769257,-73.98268127,0,2,6,1,10,16,4,41,6,1,10,16,6,51
7.5,0.9,40.75205231,-73.98186493,1,40.7639122,-73.97322083,0,1,3,1,14,18,51,16,3,1,14,19,1,42
17,4.7,40.72621918,-73.93906403,1,40.72581863,-74.00609589,0,1,3,1,28,0,20,2,3,1,28,0,37,27
9,1.28,40.76084137,-73.97543335,1,40.75217819,-73.99030304,0,2,3,1,21,14,2,46,3,1,21,14,14,19
5,0.6,40.74163437,-73.99360657,1,40.74184799,-74.00363159,0,1,5,1,16,21,34,7,5,1,16,21,38,47
4.5,0.73,40.74667358,-73.99207306,1,40.7414093,-73.9938736,0,2,1,1,19,20,59,41,1,1,19,21,3,29
5.5,0.6,40.75144958,-73.99017334,1,40.76060867,-73.98412323,0,1,5,1,16,16,33,33,5,1,16,16,39,11
11.5,1.61,40.75108337,-73.98770905,6,40.75547028,-73.9682312,0,2,2,1,20,14,39,2,2,1,20,14,55,29
28.5,9.69,40.69110107,-73.95360565,1,40.76927185,-73.86342621,0,2,6,1,3,22,29,20,6,1,3,22,48,45
14.5,2.75,40.71091843,-74.00886536,2,40.74227905,-73.98912048,0,2,1,1,19,12,47,54,1,1,19,13,9,7
6,1.1,40.74383926,-73.98336029,1,40.75550079,-73.97319794,0,1,1,1,19,22,19,25,1,1,19,22,24,55
7.5,2.1,40.73817444,-73.98157501,1,40.76490021,-73.96633148,0,1,6,1,10,6,52,2,6,1,10,6,57,0
5.5,0.6,40.75656509,-73.97477722,1,40.75928497,-73.98101044,0,1,5,1,30,0,16,50,5,1,30,0,22,49
12.5,3,40.73360062,-73.98027039,1,40.76480865,-73.98186493,0,2,1,1,5,21,48,20,1,1,5,22,3,11
6,0.6,40.71623611,-74.00134277,1,40.71321487,-74.00977325,0,1,1,1,5,10,49,41,1,1,5,10,56,50
11.5,2,40.76350784,-73.96578217,1,40.78536987,-73.96949768,0,1,0,1,11,14,8,4,0,1,11,14,22,47
9,2.6,40.8011055,-73.96736145,1,40.76910782,-73.98193359,0,1,1,1,12,4,36,51,1,1,12,4,43,44
4.5,0.2,40.7358284,-73.97925568,1,40.73339081,-73.97811127,0,1,4,1,22,13,19,23,4,1,22,13,24,2
15,3.5,40.75566864,-73.96642303,1,40.74080658,-74.00549316,0,1,3,1,14,3,8,38,3,1,14,3,25,35
8.5,0.9,40.74618149,-73.98388672,1,40.75439453,-73.99226379,0,1,3,1,21,14,34,56,3,1,21,14,47,1
14.5,1.6,40.71989441,-73.98761749,2,40.73316574,-73.99985504,0,2,5,1,30,23,56,21,6,1,31,0,19,53
14,3.4,40.7846756,-73.98088837,1,40.74308014,-74.00751495,0,1,2,1,27,20,59,9,2,1,27,21,13,41
7.5,1.5,40.74427032,-74.00691986,1,40.73221207,-73.98440552,0,1,2,1,20,6,8,46,2,1,20,6,16,4
7.5,1.6,40.77360916,-73.9801178,4,40.78920364,-73.97805786,0,2,6,1,17,13,56,22,6,1,17,14,3,29
6.5,1.64,40.74554062,-73.97764587,1,40.76395035,-73.97216034,0,2,6,1,17,23,39,42,6,1,17,23,43,50
14.5,3.51,40.76721954,-73.95440674,5,40.73546982,-73.98547363,0,2,4,1,15,15,18,52,4,1,15,15,36,36
52,17.2,40.6434288,-73.79003143,1,40.72331238,-73.98847198,0,1,2,1,6,16,46,55,2,1,6,17,41,17
27,8.13,40.79267883,-73.9648819,1,40.82559967,-73.95124817,0,2,5,1,23,2,55,32,5,1,23,3,23,38
13,2.5,40.76470947,-73.97603607,1,40.74910736,-74.00566864,0,1,5,1,30,12,39,40,5,1,30,12,57,51
15.5,4.1,40.70815659,-73.94325256,1,40.7298584,-74.00042725,0,1,4,1,29,2,28,57,4,1,29,2,46,28
6.5,1.1,40.76856232,-73.9679184,1,40.77562332,-73.98220825,0,1,2,1,20,11,46,42,2,1,20,11,53,12
7,0.94,40.72737122,-73.9848175,1,40.7321701,-74.00051117,0,2,5,1,9,3,31,56,5,1,9,3,40,37
9,1.8,40.7862854,-73.97761536,1,40.76455307,-73.98035431,0,1,2,1,13,21,31,7,2,1,13,21,41,18
3.5,0.4,40.75360489,-73.96942139,1,40.75825882,-73.96586609,0,1,0,1,11,18,38,25,0,1,11,18,39,53
8,1.17,40.77070618,-73.9803772,1,40.75676727,-73.98983765,0,2,5,1,30,14,18,33,5,1,30,14,28,8
11.5,2.47,40.75632095,-73.9788208,1,40.78736877,-73.95615387,0,2,6,1,3,13,10,10,6,1,3,13,23,10
7.5,0.65,40.74980164,-73.99508667,5,40.74158859,-74.00118256,0,2,0,1,11,9,36,53,0,1,11,9,46,11
37.5,12.8,40.75980377,-73.8316803,2,40.74639511,-73.99396515,0,1,3,1,7,12,53,29,3,1,7,13,22,23
4,0.44,40.75467682,-73.97556305,1,40.7603302,-73.97181702,0,2,4,1,15,14,47,53,4,1,15,14,50,3
18.5,5,40.81999207,-73.94284058,1,40.82038879,-73.94367981,0,1,0,1,18,1,53,16,0,1,18,2,13,5
15,2.4,40.71648788,-73.9968338,1,40.74467468,-73.98698425,0,1,5,1,16,15,10,19,5,1,16,15,33,23
8,1.45,40.74121094,-73.98551941,6,40.72997665,-73.9990921,0,2,6,1,3,1,41,41,6,1,3,1,49,45
18,4.98,40.70940781,-74.01361084,5,40.76038361,-73.985466,0,2,6,1,17,19,46,35,6,1,17,20,7,23
5,0.8,40.79681778,-73.97022247,1,40.78676987,-73.97757721,0,1,5,1,30,1,21,8,5,1,30,1,24,49
10.5,2.39,40.77228928,-73.95589447,2,40.74552917,-73.97810364,0,2,4,1,15,22,34,45,4,1,15,22,46,53
7.5,1.56,40.78901672,-73.97399139,2,40.78284836,-73.95527649,0,2,4,1,29,11,27,30,4,1,29,11,35,13
11,1.45,40.75563431,-73.98117065,5,40.758564,-73.96585083,0,2,2,1,13,14,32,53,2,1,13,14,48,41
10,1.5,40.7686615,-73.96139526,1,40.78552246,-73.95619202,0,1,1,1,12,14,38,57,1,1,12,14,52,4
11.5,2.32,40.74645233,-73.98200226,1,40.77497864,-73.96105957,0,2,0,1,4,13,44,1,0,1,4,13,58,13
3.5,0.3,40.72409058,-73.99678802,1,40.7194519,-73.9989624,0,2,3,1,7,15,16,1,3,1,7,15,18,25
5.5,0.4,40.74876785,-73.98882294,1,40.75038147,-73.99160767,0,1,5,1,9,19,54,55,5,1,9,20,1,5
11.5,1.9,40.72157669,-73.98770905,1,40.73579407,-74.00596619,0,1,6,1,17,14,3,3,6,1,17,14,18,16
52,17.2,40.64503098,-73.77898407,1,40.75291824,-73.98329163,0,1,0,1,4,10,46,22,0,1,4,11,22,27
10.5,2.51,40.79347992,-73.96724701,1,40.76968002,-73.95468903,0,2,5,1,2,20,31,3,5,1,2,20,41,27
5.5,0.5,40.77383041,-73.96376801,1,40.77884674,-73.9582901,0,1,0,1,25,16,51,58,0,1,25,16,57,58
11,1.8,40.7878685,-73.97659302,1,40.78103256,-73.94948578,0,1,5,1,30,18,22,21,5,1,30,18,37,0
18.5,5.79,40.76036835,-73.9584198,1,40.71306992,-74.00398254,0,2,2,1,6,0,11,57,2,1,6,0,25,27
9.5,1.4,40.77139282,-73.99073029,1,40.75613785,-73.98697662,0,1,1,1,26,11,54,14,1,1,26,12,6,56
18,3.28,40.71669006,-74.01065826,1,40.74087906,-74.00756073,0,2,4,1,29,0,59,8,4,1,29,1,25,44
5.5,0.8,40.72872162,-74.00527191,2,40.73831177,-74.00814056,0,1,5,1,23,1,27,4,5,1,23,1,32,48
15.5,4,40.70933533,-74.01663208,1,40.75095749,-73.9907608,0,1,5,1,2,20,52,44,5,1,2,21,8,54
9,1.3,40.78196716,-73.94898224,3,40.77169037,-73.96298981,0,1,2,1,6,15,29,1,2,1,6,15,41,11
4,0.69,40.77994919,-73.95671082,5,40.77238846,-73.95876312,0,2,0,1,11,12,39,42,0,1,11,12,42,0
9.5,1.3,40.77363586,-73.95993805,1,40.76342392,-73.96946716,0,1,4,1,15,16,35,0,4,1,15,16,47,50
6.5,1.1,40.76494598,-73.98258972,2,40.76772308,-73.96827698,0,1,0,1,18,18,15,42,0,1,18,18,22,30
21,6.5,40.82461929,-73.94413757,1,40.75725174,-73.96708679,0,1,2,1,6,23,4,22,2,1,6,23,22,20
7.5,0.8,40.75489426,-73.98062897,1,40.75156403,-73.98938751,0,2,1,1,19,14,1,9,1,1,19,14,10,44
4.5,0.4,40.79124832,-73.97350311,1,40.78902435,-73.97781372,0,1,2,1,13,17,24,4,2,1,13,17,28,16
10.5,2.7,40.76316071,-73.97189331,1,40.74998474,-74.00247955,0,1,5,1,30,2,42,40,5,1,30,2,53,18
5,0.71,40.7567482,-73.98692322,5,40.76139069,-73.99780273,0,2,5,1,9,5,11,5,5,1,9,5,15,10
8,2.12,40.78533173,-73.94972992,1,40.78398132,-73.97766113,0,2,6,1,3,21,1,27,6,1,3,21,7,33
38,10.92,40.75508118,-73.97335815,1,40.76914978,-73.86306763,0,2,3,1,28,8,34,25,3,1,28,9,21,3
15.5,2.86,40.7612114,-73.96836853,5,40.79328156,-73.94056702,0,2,3,1,21,12,8,36,3,1,21,12,30,49
10,2.32,40.76405334,-73.95866394,1,40.74872589,-73.9855423,0,2,2,1,27,21,33,47,2,1,27,21,45,8
15,2.96,40.73065186,-73.98921967,5,40.76699448,-73.9646225,0,2,3,1,21,13,8,36,3,1,21,13,29,31
6.5,0.9,40.74195099,-73.98938751,1,40.75113297,-73.97826385,0,1,3,1,7,12,24,14,3,1,7,12,31,11
20.5,6.31,40.7135582,-74.01351166,1,40.75492859,-73.96856689,0,2,2,1,13,8,56,50,2,1,13,9,17,3
12,1.07,40.75801086,-73.98204803,5,40.75009155,-73.9910965,0,2,1,1,26,10,40,1,1,1,26,10,58,39
9.5,1.81,40.77675247,-73.95319366,1,40.77629852,-73.97659302,0,2,0,1,11,5,42,10,0,1,11,5,52,20
7.5,1.36,40.74982834,-73.99136353,1,40.76066971,-73.9761734,0,2,1,1,26,9,29,43,1,1,26,9,37,54
15.5,2,40.77945709,-73.95940399,1,40.79916763,-73.97015381,0,1,1,1,26,8,36,34,1,1,26,9,1,8
14.5,3.08,40.7643013,-73.98700714,6,40.77502823,-73.9509964,0,2,1,1,12,12,5,38,1,1,12,12,24,45
6.5,0.77,40.75038147,-73.98280334,1,40.759758,-73.97592163,0,2,5,1,2,18,37,36,5,1,2,18,44,55
7,0.93,40.72970963,-73.99752808,1,40.72071075,-74.00054169,0,2,3,1,28,13,41,54,3,1,28,13,50,9
8,1.67,40.75725174,-73.97648621,1,40.74171829,-73.99372864,0,2,0,1,11,7,7,8,0,1,11,7,15,50
7,1.23,40.78819656,-73.9783783,3,40.77490234,-73.98097992,0,2,1,1,5,17,26,26,1,1,5,17,34,26
5.5,0.65,40.79171371,-73.9647522,1,40.79383087,-73.9743042,0,2,5,1,2,15,51,2,5,1,2,15,55,51
15,3.65,40.70968628,-73.95909882,1,40.73988342,-73.98973083,0,2,2,1,27,21,12,30,2,1,27,21,30,21
37,12.85,40.61358261,-73.92147827,2,40.64538956,-73.77675629,0,2,6,1,3,19,40,44,6,1,3,20,5,53
25.5,6.77,40.76028824,-73.98503876,2,40.70481873,-74.01576233,0,2,6,1,3,13,23,17,6,1,3,13,49,35
10.5,2.5,40.77349854,-73.95178986,2,40.77475739,-73.98073578,0,1,6,1,3,2,1,14,6,1,3,2,11,50
13,2.29,40.74133682,-74.00507355,1,40.76567459,-73.98239136,0,2,4,1,22,9,34,48,4,1,22,9,52,33
21,6.61,40.71123505,-74.01600647,1,40.75743866,-73.97119904,0,2,0,1,25,4,34,8,0,1,25,4,49,57
4,0.4,40.7700386,-73.98084259,1,40.77532196,-73.97692871,0,1,6,1,3,17,55,55,6,1,3,17,58,8
8,1.56,40.77852631,-73.98866272,1,40.78841019,-73.9707489,0,2,4,1,15,13,28,9,4,1,15,13,37,0
8,1.1,40.7498436,-73.99091339,4,40.75681305,-73.98823547,0,1,6,1,10,17,54,34,6,1,10,18,5,14
7,1,40.76234818,-73.99552917,5,40.75146866,-73.99384308,0,2,3,1,7,10,35,58,3,1,7,10,44,24
8,1.5,40.76054382,-74.00279236,1,40.76353836,-73.98553467,0,1,5,1,2,21,11,32,5,1,2,21,20,19
10.5,2.55,40.74008179,-74.00556183,1,40.75770187,-73.97772217,0,2,5,1,2,14,30,8,5,1,2,14,41,46
4,0.5,40.76382828,-73.98138428,1,40.76726532,-73.98983002,0,1,1,1,5,5,7,24,1,1,5,5,10,18
7,0.68,40.73883057,-73.99173737,2,40.73714066,-73.98149872,0,2,3,1,28,10,30,17,3,1,28,10,38,53
6,0.82,40.76727295,-73.98347473,5,40.77545166,-73.98394012,0,2,4,1,29,18,52,14,4,1,29,18,59,4
19,5.14,40.70907211,-74.00945282,2,40.74178314,-73.97489929,0,2,3,1,21,13,3,28,3,1,21,13,21,26
8.5,1.1,40.71947479,-74.00174713,1,40.72451782,-73.98719025,0,1,2,1,27,8,28,2,2,1,27,8,39,38
11.5,2.73,40.73887634,-74.00307465,1,40.75795364,-73.97568512,0,2,0,1,18,20,23,54,0,1,18,20,36,15
16.5,3.61,40.76085281,-73.96874237,1,40.79759216,-73.97140503,0,2,6,1,24,20,29,35,6,1,24,20,51,51
11,2.17,40.77504349,-73.95900726,6,40.77513123,-73.95863342,0,2,2,1,13,19,49,19,2,1,13,20,3,34
10,1.7,40.74857712,-73.99425507,1,40.72908401,-73.99207306,0,1,5,1,16,21,41,22,5,1,16,21,53,55
12.5,2.77,40.74803162,-73.97322083,2,40.74224854,-74.00592804,0,2,5,1,16,1,52,33,5,1,16,2,6,53
8,1.63,40.78379822,-73.97966766,1,40.7791481,-73.95813751,0,2,6,1,10,10,16,58,6,1,10,10,24,31
10.5,1.8,40.78665543,-73.97776031,1,40.7713356,-73.95656586,0,1,1,1,12,15,55,27,1,1,12,16,9,11
11.5,2.17,40.74071884,-74.00547791,1,40.75894165,-73.98976898,0,2,1,1,5,21,38,12,1,1,5,21,53,44
7.5,1.38,40.73819351,-73.9877243,1,40.75368118,-73.97441101,0,2,2,1,20,9,22,19,2,1,20,9,30,37
10,0.6,40.74499512,-73.98781586,1,40.74932861,-73.9889679,0,1,3,1,7,10,28,19,3,1,7,10,44,2
7,1.1,40.75619888,-73.97541809,1,40.74866867,-73.9885025,0,1,2,1,27,8,3,40,2,1,27,8,11,52
6.5,1.04,40.75789642,-74.00059509,1,40.76057816,-73.98648071,0,2,4,1,8,11,1,49,4,1,8,11,9,28
10.5,1.3,40.74756622,-74.00371552,1,40.73886871,-73.98579407,1,1,2,1,13,13,50,55,2,1,13,14,5,36
4,0.2,40.76438522,-73.95792389,1,40.76402664,-73.95425415,0,1,0,1,11,10,5,56,0,1,11,10,9,40
9,2,40.76362991,-73.97915649,1,40.74424744,-73.97286224,0,1,3,1,21,5,50,25,3,1,21,6,0,24
24.5,8.32,40.77437973,-73.87326813,6,40.7701416,-73.95124817,0,2,2,1,20,9,12,41,2,1,20,9,28,40
21.5,7.3,40.76871109,-73.95543671,1,40.77423096,-73.87294769,0,2,5,1,2,5,56,14,5,1,2,6,12,0
11,2.08,40.7439537,-73.97975922,1,40.72142792,-73.98750305,0,2,5,1,16,23,18,42,5,1,16,23,32,52
10.5,1.6,40.78333664,-73.94908905,1,40.7659874,-73.96529388,0,1,4,1,29,11,33,46,4,1,29,11,49,16
52,17.8,40.75676727,-73.98323822,3,40.64750671,-73.78606415,0,1,5,1,30,0,19,36,5,1,30,0,44,35
5,0.6,40.78171158,-73.98104858,1,40.79030228,-73.97501373,0,1,3,1,21,16,51,29,3,1,21,16,54,49
7,1.55,40.74549103,-74.0056839,2,40.74717331,-73.98605347,0,2,6,1,3,1,44,1,6,1,3,1,50,17
5.5,0.8,40.7649498,-73.96821594,1,40.77443695,-73.96405792,0,1,4,1,29,22,47,55,4,1,29,22,52,10
11.5,1.55,40.77207184,-73.95004272,1,40.78359222,-73.97066498,0,2,4,1,15,13,47,44,4,1,15,14,4,10
10,2.2,40.73153305,-73.9743042,1,40.75627518,-73.9723587,0,1,3,1,14,21,59,50,3,1,14,22,11,6
10,1.86,40.76129913,-73.97070313,2,40.77838898,-73.95233917,0,2,1,1,5,9,5,6,1,1,5,9,17,23
8.5,2.1,40.73389053,-73.98090363,1,40.76241684,-73.97250366,0,1,2,1,13,21,20,36,2,1,13,21,28,27
17,3.5,40.71836853,-74.00883484,2,40.76214981,-73.98974609,0,1,4,1,29,19,40,41,4,1,29,20,5,27
8,1.56,40.76910782,-73.98275757,1,40.77518463,-73.96348572,0,2,0,1,25,22,43,21,0,1,25,22,52,36
26,4.9,40.71895981,-73.9641037,2,40.74176025,-73.98944855,0,2,6,1,10,16,13,5,6,1,10,17,51,43
16,3.9,40.7264061,-73.99028778,1,40.77399445,-73.96142578,0,1,6,1,17,13,24,54,6,1,17,13,43,34
9,0.78,40.75936508,-73.98819733,5,40.74986649,-73.99365234,0,2,2,1,20,12,59,34,2,1,20,13,12,48
29,10.34,40.84806061,-73.82762909,1,40.76934052,-73.86331177,0,2,0,1,4,21,50,13,0,1,4,22,7,2
14,1.62,40.76360703,-73.9736557,1,40.74617386,-73.98178864,0,2,3,1,14,11,4,1,3,1,14,11,26,20
6.5,1.2,40.77574539,-73.94662476,1,40.7749939,-73.96316528,0,2,1,1,12,19,21,1,1,1,12,19,27,48
6.5,1.01,40.76488113,-73.98416901,2,40.75590134,-73.97593689,0,2,0,1,11,20,40,39,0,1,11,20,48,0
25.5,8,40.6629715,-73.98799896,1,40.74998093,-73.99510956,0,2,5,1,2,0,20,42,5,1,2,0,45,33
6.5,1.46,40.72050858,-74.00762939,1,40.73091888,-74.00145721,0,2,0,1,18,1,30,25,0,1,18,1,35,42
6.5,0.77,40.74177933,-73.97486877,5,40.73202133,-73.98194885,0,2,3,1,14,14,51,27,3,1,14,14,58,26
6,0.6,40.74916077,-73.99217224,1,40.75678635,-73.98571777,0,1,3,1,7,22,37,39,3,1,7,22,43,53
5.5,0.9,40.72238159,-73.98306274,2,40.73225021,-73.98474121,0,1,2,1,20,18,10,2,2,1,20,18,14,18
11.5,1.7,40.76561737,-73.97974396,1,40.78017807,-73.98159027,0,1,3,1,28,9,25,22,3,1,28,9,43,5
5,0.5,40.71697617,-74.00250244,1,40.71877289,-74.01023865,0,1,4,1,8,10,4,56,4,1,8,10,9,58
8.5,1.8,40.74185181,-73.98999023,1,40.72113037,-73.99733734,0,2,5,1,2,19,27,41,5,1,2,19,37,44
8,1.5,40.75348663,-73.99253845,1,40.7373085,-73.99661255,0,1,1,1,5,12,52,11,1,1,5,13,0,47
7,1.4,40.71407318,-74.01448822,1,40.73223114,-74.00773621,0,1,2,1,27,9,26,30,2,1,27,9,33,14
4,0.5,40.79141235,-73.96981049,2,40.79727936,-73.96432495,0,1,6,1,3,23,25,10,6,1,3,23,27,23
6.5,0.9,40.81240082,-73.95052338,1,40.82007217,-73.95533752,0,1,5,1,2,23,3,39,5,1,2,23,9,58
31.5,11.12,40.77445984,-73.87259674,1,40.7552681,-73.98622131,0,2,4,1,15,4,6,19,4,1,15,4,26,42
9,1.14,40.75860596,-73.96166992,2,40.76507568,-73.97937775,0,2,3,1,14,13,45,48,3,1,14,13,58,27
14,2.83,40.75593185,-73.98259735,2,40.77717972,-73.95227051,0,2,5,1,30,13,0,21,5,1,30,13,19,45
5,0.86,40.78713226,-73.95401764,1,40.77540207,-73.9628067,0,2,4,1,8,11,33,8,4,1,8,11,37,49
33,11.55,40.66162109,-73.99698639,1,40.77873993,-73.95420074,0,2,2,1,6,22,33,25,2,1,6,22,55,7
8,1.72,40.75297165,-73.96691895,1,40.76797104,-73.98290253,0,2,4,1,15,22,34,4,4,1,15,22,42,26
18,3.52,40.77937698,-73.96211243,1,40.74705887,-73.9933548,0,2,4,1,15,10,36,51,4,1,15,11,4,31
9.5,1.54,40.72660065,-73.99429321,1,40.74583054,-73.98239136,0,2,3,1,21,11,55,44,3,1,21,12,8,20
8.5,1.09,40.74034882,-73.99452972,1,40.73389053,-74.00273132,0,2,4,1,22,20,59,27,4,1,22,21,11,16
5.5,0.95,40.77669525,-73.95252991,1,40.77080536,-73.9566803,0,2,6,1,17,1,38,44,6,1,17,1,42,56
6,1.36,40.73153687,-73.99022675,1,40.74588776,-73.97962189,0,2,4,1,1,14,7,51,4,1,1,14,13,12
11.5,2.2,40.73340988,-74.00735474,1,40.7426796,-73.97779846,0,1,0,1,11,19,41,21,0,1,11,19,56,32
15.5,4.1,40.71196365,-73.95729828,1,40.69028091,-73.99434662,0,1,4,1,1,6,17,48,4,1,1,6,31,59
7.5,1.5,40.72371674,-74.00358582,1,40.73665237,-73.99958038,0,1,3,1,7,22,1,14,3,1,7,22,9,41
8,1.4,40.7381897,-74.00095367,1,40.72721863,-73.98265839,0,2,5,1,16,11,56,14,5,1,16,12,5,36
6.5,1.41,40.75894165,-73.97687531,1,40.74978638,-73.99195099,0,2,5,1,9,14,57,19,5,1,9,15,2,51
35,10.48,40.76845169,-73.86187744,5,40.75906754,-73.97290802,0,2,4,1,29,16,21,39,4,1,29,16,57,14
10,2.5,40.79089355,-73.96905518,1,40.76993179,-73.96078491,0,1,2,1,20,23,36,4,2,1,20,23,45,22
6,1.2,40.76247787,-73.97490692,1,40.7755127,-73.98239136,1,1,3,1,14,20,22,39,3,1,14,20,28,6
33,10.48,40.71595001,-73.83367157,5,40.7496109,-73.99163818,0,2,1,1,26,0,15,11,1,1,26,0,44,40
4.5,0.8,40.77870178,-73.96246338,1,40.78226089,-73.97148895,0,2,0,1,4,7,22,51,0,1,4,7,25,9
26.5,5.8,40.7579155,-73.89716339,1,40.75922394,-73.98799896,0,1,5,1,23,2,22,37,5,1,23,3,1,10
24.5,5.97,40.70777512,-74.00817871,2,40.77659607,-73.98220062,0,2,5,1,9,17,26,55,5,1,9,17,57,0
9.5,2.1,40.71982193,-74.01016235,1,40.7038002,-74.00681305,0,1,3,1,7,9,41,23,3,1,7,9,50,28
9,2.43,40.75843811,-73.98497009,1,40.72993851,-74.00200653,0,2,6,1,10,1,49,45,6,1,10,1,58,4
8,1.8,40.78993225,-73.97299957,1,40.77686691,-73.94929504,0,2,6,1,10,21,24,54,6,1,10,21,32,15
8,1.1,40.75029373,-73.9912262,1,40.7638588,-73.98146057,0,1,0,1,4,9,44,46,0,1,4,9,54,20
9.5,2.28,40.77503204,-73.95294952,3,40.75588226,-73.97624207,0,2,2,1,6,22,15,46,2,1,6,22,25,37
6.5,1.05,40.73772049,-73.99005127,2,40.74930954,-73.99152374,0,2,2,1,13,10,52,13,2,1,13,10,59,31
19,5.59,40.75926971,-73.97241974,5,40.70492172,-74.00782776,0,2,4,1,22,7,31,24,4,1,22,7,53,29
5.5,0.93,40.74525833,-73.97704315,1,40.74000168,-73.98787689,0,2,4,1,1,16,33,0,4,1,1,16,37,55
19.5,5.8,40.80186844,-73.93434906,1,40.73322678,-73.98116302,0,1,4,1,22,13,31,14,4,1,22,13,52,22
11.5,2.8,40.75027466,-73.97634125,1,40.77609253,-73.94821167,0,1,2,1,6,6,29,41,2,1,6,6,42,39
13,2.1,40.76506424,-73.98236847,1,40.76959991,-73.95481873,0,1,3,1,14,14,17,42,3,1,14,14,36,10
6.5,1.1,40.77302933,-73.96639252,1,40.75931931,-73.97451782,0,1,6,1,24,15,37,29,6,1,24,15,44,37
10,1.93,40.76648712,-73.95308685,1,40.78497314,-73.95569611,0,2,3,1,7,18,59,6,3,1,7,19,11,10
5,0.7,40.76024628,-73.98905182,1,40.76444626,-73.98722839,0,1,1,1,26,1,36,21,1,1,26,1,40,21
9.5,2.29,40.79096603,-73.9651413,1,40.76946259,-73.95781708,0,2,6,1,3,1,38,50,6,1,3,1,46,56
11,2.52,40.76719284,-73.95378876,1,40.75400543,-73.98239899,0,2,3,1,14,0,31,49,3,1,14,0,43,4
8,1.6,40.74557114,-73.9970932,1,40.74866486,-73.97801208,0,1,6,1,17,10,14,48,6,1,17,10,22,40
10,0.84,40.75028992,-73.9790802,2,40.75222015,-73.9679184,0,2,4,1,29,8,53,50,4,1,29,9,8,42
8,1.1,40.75191879,-73.99120331,1,40.74056244,-73.98782349,0,1,4,1,15,10,40,1,4,1,15,10,50,18
10,2.65,40.74465179,-73.95676422,5,40.75958633,-73.96202087,0,2,1,1,19,18,16,3,2,1,20,18,14,3
13,3.9,40.74860764,-73.90821838,1,40.75827408,-73.96666718,0,1,4,1,1,4,33,48,4,1,1,4,45,13
14,3.6,40.75018311,-73.99364471,1,40.7828331,-73.95736694,0,1,2,1,20,6,57,17,2,1,20,7,13,15
10.5,2.58,40.69055176,-73.94548035,1,40.68972015,-73.98126221,0,2,6,1,3,2,4,19,6,1,3,2,14,24
14,2.8,40.74666977,-74.00128937,2,40.7830658,-73.97467804,0,1,2,1,27,12,44,9,2,1,27,13,3,17
10.5,2.17,40.78874207,-73.97632599,5,40.76317596,-73.97444916,0,2,3,1,7,7,15,13,3,1,7,7,26,42
6,0.8,40.76584244,-73.95560455,1,40.76535034,-73.96591187,0,2,2,1,6,9,47,1,2,1,6,9,54,3
5.5,0.85,40.79467392,-73.97167206,2,40.79696655,-73.96076202,0,2,5,1,2,16,57,23,5,1,2,17,1,25
12,2.83,40.77542877,-73.94598389,1,40.75375366,-73.97779846,0,2,4,1,29,20,50,18,4,1,29,21,3,48
6,1.19,40.82564926,-73.93875885,1,40.82910919,-73.94860077,0,2,4,1,1,14,6,14,4,1,1,14,12,3
